Sentiment,Sentence,Clean sentences
3624,-1,"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a",adpnews feb 3 2010 finlandbased steel maker rautaruukki oyj hel rtrks ruukki said today slipped largerthanexpected pretax loss eur 46 million usd 645 fourth quarter 2009
3625,-1,"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",finnish scanfil contract manufacturer systems supplier communication industrial electronics reports net sales eur 1087 mn first half 2008 eur 1111 mn year earlier
3626,-1,"Operating profit for the 12-month period decreased from EUR2 .9 m while turnover increased from EUR24 .5 m , as compared to the financial year 2004 .",operating profit 12month period decreased eur2 9 turnover increased eur24 5 compared financial year 2004
3627,-1,Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,revenue quarter fell 8 percent euro 24 billion compared year earlier
3628,-1,"Currently , the company foresees its pre-tax profit to remain below the 2009 level when it reached EUR 700,000 USD 934,000 , compared with previous projections of a slightly better pre-tax profit .",currently company foresees pretax profit remain 2009 level reached eur 700000 usd 934000 compared previous projections slightly better pretax profit
3629,-1,"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .",one dark spot horizon however company performance finnish bottled water market
3630,1,Sales for the Department Store Division increased by 15 % and sales for the clothing store subsidiary Seppala increased by 8 % Meanwhile sales for Hobby Hall decreased by 12 % .,sales department store division increased 15 sales clothing store subsidiary seppala increased 8 meanwhile sales hobby hall decreased 12
3631,1,"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",raute posted net profit 18 mln euro 26 mln third quarter 2007 compared net loss 299000 euro 430000 corresponding period 2006
3632,-1,"Operating profit for the 12-month period decreased from EUR2 .9 m while turnover increased from EUR24 .5 m , as compared to the financial year 2004 .",operating profit 12month period decreased eur2 9 turnover increased eur24 5 compared financial year 2004
3633,-1,"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",baltic states company reports net sales eur 119 mn eur 142 mn operative ebit eur 22 mn eur 17 mn
3634,-1,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .",food trade sales amounted eur320 1 decline 11
3635,-1,"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .",contracts employees 96 bluecollar workers ended march august 2011
3636,1,The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % .,investments operational changes enable additional optimisation working hours thereby cost savings 7 9
3637,-1,The measures result from weak demand in the shipbuilding industry .,measures result weak demand shipbuilding industry
3638,-1,"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .",airline estimated cancellation flights due closure european airspace process recommencing traffic caused company loss eur20m including costs stranded passengers accommodation
3639,1,`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,extremely delighted project continuation cooperation viking line
3640,1,The costs of the new ropax vessels are 30 % lower than those of the present ones .,costs new ropax vessels 30 lower present ones
3641,1,"To prove the efficiency of the China Mobile system , Rod Baber , an English climber , climbed to the Mount Everest summit and successfully made calls .",prove efficiency china mobile system rod baber english climber climbed mount everest summit successfully made calls
3642,-1,Earnings per share were at loss of EUR0 .24 .,earnings per share loss eur0 24
3643,-1,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",q1 2009 company operating loss totalled eur 03 mn compared profit eur 36 mn q1 2008
3644,1,Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,operating profit rose eur2 4 eur1 6 year earlier
3645,-1,18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .,18 march 2010 leakage gypsum pond detected today talvivaara mine
3646,-1,"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .",konecranes previously communicated estimated reduction 1600 employees group level 2009
3647,-1,Finnish developer and manufacturer of mobile phone chargers Salcomp Plc OMX Helsinki : SAL1V on Wednesday 19 November lowered its full-year net sales estimate .,finnish developer manufacturer mobile phone chargers salcomp plc omx helsinki sal1v wednesday 19 november lowered fullyear net sales estimate
3648,1,"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",operating profit net sales sixmonth period increased respectively eur7 5 eur655 5 compared corresponding period 2005
3649,-1,"Also the city 's insurance company , If P & C Insurance , has said it will not pay compensation .",also city insurance company p c insurance said pay compensation
3650,1,"Tiimari , the Finnish retailer , reported to have geenrated quarterly revenues totalling EUR 1.3 mn in the 4th quarter 2009 , up from EUR 0.3 mn loss in 2008 .",tiimari finnish retailer reported geenrated quarterly revenues totalling eur 13 mn 4th quarter 2009 eur 03 mn loss 2008
3651,-1,"Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland .",finnish suominen flexible packaging ltd owned local textile company suominen corporation group hel suy1v said today would start employee negotiations concerning entire personnel finland
3652,-1,"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",estonian electronic components factory elcoteq running material closure air traffic
3653,1,"Pioneer Library System was one of 127 libraries , municipalities , arts , culture and higher education and science organizations to have been awarded grants to participate in The Big Read , the largest federal reading program in U.S. history .",pioneer library system one 127 libraries municipalities arts culture higher education science organizations awarded grants participate big read largest federal reading program yous history
3654,-1,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",company profit taxes fell eur 211 mn third quarter 2008 compared eur 358 mn corresponding period 2007
3655,-1,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",publishing sweden operating loss eur 11 mn q1 2009 compared profit eur 06 mn year ago
3656,-1,Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,swedbank shares hardest hit swedish banks ongoing international financial crisis
3657,-1,"As a result , the company has decided it will implement fixed-term temporary lay-offs .",result company decided implement fixedterm temporary layoffs
3658,-1,Finnish-Swedish Stora Enso does not understand the decision issued by a federal judge in Brazil concerning Stora Enso 's associated pulp company Veracel .,finnishswedish stora enso understand decision issued federal judge brazil concerning stora enso associated pulp company veracel
3659,1,"This new representation extends Comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide .",new representation extends comptel global presence total 18 countries serving 250 customers 80 countries worldwide
3660,1,"It combines a perfect price performance with sophisticated management facilities , the company said .",combines perfect price performance sophisticated management facilities company said
